Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Demographic
Nana,107,322,8.53,229153,601621,26315,TV,47,Finished Airing,Spring,2006,VAP,Shoujo
Nana,107,322,8.53,229153,601621,26315,TV,47,Finished Airing,Spring,2006,Nippon Television Network,Shoujo
Nana,107,322,8.53,229153,601621,26315,TV,47,Finished Airing,Spring,2006,Shueisha,Shoujo
Perfect Blue,108,297,8.53,334939,628595,17000,Movie,1,Finished Airing,,1998,Rex Entertainment,
Perfect Blue,108,297,8.53,334939,628595,17000,Movie,1,Finished Airing,,1998,ONIRO,
Road of Naruto,109,4330,8.53,13509,21530,90,ONA,1,Finished Airing,,2022,,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Production I.G,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Dentsu,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Mainichi Broadcasting System,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Pony Canyon,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Kodansha,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Mad Box,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Pony Canyon Enterprise,Shounen
Shoujo☆Kageki Revue Starlight Movie,111,5070,8.53,5636,14636,591,Movie,1,Finished Airing,,2021,Bushiroad,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,Media Factory,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,Movic,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,AT-X,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,Sony Music Communications,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,Docomo Anime Store,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,Kadokawa Media House,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,Kadokawa,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,NewGin,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,Crunchyroll SC Anime Fund,
Steins;Gate 0,113,191,8.53,391636,811881,11174,TV,23,Finished Airing,Spring,2018,Frontier Works,
Steins;Gate 0,113,191,8.53,391636,811881,11174,TV,23,Finished Airing,Spring,2018,Media Factory,
Steins;Gate 0,113,191,8.53,391636,811881,11174,TV,23,Finished Airing,Spring,2018,Kadokawa Shoten,
Steins;Gate 0,113,191,8.53,391636,811881,11174,TV,23,Finished Airing,Spring,2018,Movic,
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,Shogakukan-Shueisha Productions,Shounen
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,Movic,Shounen
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,MAGES.,Shounen
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,Tokyo MX,Shounen
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,Shueisha,Shounen
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,"""Toys Factory""",Shounen
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,Bandai Spirits,Shounen
Yuru Camp△ Season 2,115,1082,8.53,81975,199655,2823,TV,13,Finished Airing,Winter,2021,Half H.P Studio,
Yuru Camp△ Season 2,115,1082,8.53,81975,199655,2823,TV,13,Finished Airing,Winter,2021,MAGES.,
Yuru Camp△ Season 2,115,1082,8.53,81975,199655,2823,TV,13,Finished Airing,Winter,2021,DeNA,
Yakusoku no Neverland,116,38,8.52,1192059,1820760,31935,TV,12,Finished Airing,Winter,2019,Aniplex,Shounen
Yakusoku no Neverland,116,38,8.52,1192059,1820760,31935,TV,12,Finished Airing,Winter,2019,Dentsu,Shounen
Yakusoku no Neverland,116,38,8.52,1192059,1820760,31935,TV,12,Finished Airing,Winter,2019,Fuji TV,Shounen
Yakusoku no Neverland,116,38,8.52,1192059,1820760,31935,TV,12,Finished Airing,Winter,2019,Shueisha,Shounen
Yakusoku no Neverland,116,38,8.52,1192059,1820760,31935,TV,12,Finished Airing,Winter,2019,CA-Cygames Anime Fund,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,TV Tokyo,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Aniplex,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Dentsu,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Bandai,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Warner Bros. Japan,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Shueisha,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,TV Tokyo,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,Aniplex,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,Dentsu,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,Shueisha,Shounen
Kimetsu no Yaiba,119,7,8.52,1871120,2706616,85956,TV,26,Finished Airing,Spring,2019,Aniplex,Shounen
Kimetsu no Yaiba,119,7,8.52,1871120,2706616,85956,TV,26,Finished Airing,Spring,2019,Shueisha,Shounen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Bandai Visual,Seinen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Dentsu,Seinen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Victor Entertainment,Seinen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Kodansha,Seinen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Tokuma Shoten,Seinen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Nippon Television Network,Seinen
Samurai Champloo,121,104,8.51,601579,1164082,35419,TV,26,Finished Airing,Spring,2004,Victor Entertainment,
Samurai Champloo,121,104,8.51,601579,1164082,35419,TV,26,Finished Airing,Spring,2004,Fuji TV,
Samurai Champloo,121,104,8.51,601579,1164082,35419,TV,26,Finished Airing,Spring,2004,Barnum Studio,
Samurai Champloo,121,104,8.51,601579,1164082,35419,TV,26,Finished Airing,Spring,2004,Tokuma Shoten,
Samurai Champloo,121,104,8.51,601579,1164082,35419,TV,26,Finished Airing,Spring,2004,flying DOG,
Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,122,595,8.51,204839,353609,3328,Movie,1,Finished Airing,,2019,Aniplex,
Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,122,595,8.51,204839,353609,3328,Movie,1,Finished Airing,,2019,Notes,
Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,122,595,8.51,204839,353609,3328,Movie,1,Finished Airing,,2019,Kadokawa,
Hotaru no Haka,123,306,8.51,369906,621294,7382,Movie,1,Finished Airing,,1988,,
Ansatsu Kyoushitsu 2nd Season,124,85,8.5,826665,1328783,17136,TV,25,Finished Airing,Winter,2016,Dentsu,Shounen
Ansatsu Kyoushitsu 2nd Season,124,85,8.5,826665,1328783,17136,TV,25,Finished Airing,Winter,2016,Studio Hibari,Shounen
Ansatsu Kyoushitsu 2nd Season,124,85,8.5,826665,1328783,17136,TV,25,Finished Airing,Winter,2016,Fuji TV,Shounen
Ansatsu Kyoushitsu 2nd Season,124,85,8.5,826665,1328783,17136,TV,25,Finished Airing,Winter,2016,DAX Production,Shounen
Ansatsu Kyoushitsu 2nd Season,124,85,8.5,826665,1328783,17136,TV,25,Finished Airing,Winter,2016,Avex Pictures,Shounen
Ansatsu Kyoushitsu 2nd Season,124,85,8.5,826665,1328783,17136,TV,25,Finished Airing,Winter,2016,Shueisha,Shounen
Ansatsu Kyoushitsu 2nd Season,124,85,8.5,826665,1328783,17136,TV,25,Finished Airing,Winter,2016,Kansai Telecasting,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,125,131,8.5,704923,1024630,37196,TV,39,Finished Airing,Spring,2016,Warner Bros. Japan,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,125,131,8.5,704923,1024630,37196,TV,39,Finished Airing,Spring,2016,KlockWorx,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,125,131,8.5,704923,1024630,37196,TV,39,Finished Airing,Spring,2016,Medicos Entertainment,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,125,131,8.5,704923,1024630,37196,TV,39,Finished Airing,Spring,2016,Shueisha,Shounen
Uchuu Kyoudai,126,1155,8.5,50686,184123,3775,TV,99,Finished Airing,Spring,2012,Yomiuri Telecasting,Seinen
Uchuu Kyoudai,126,1155,8.5,50686,184123,3775,TV,99,Finished Airing,Spring,2012,Trinity Sound,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,TV Tokyo,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Bandai Visual,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Lantis,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Asatsu DK,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Banpresto,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Good Smile Company,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Shueisha,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,JR East Marketing & Communications,Seinen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Production I.G,Shounen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Dentsu,Shounen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Mainichi Broadcasting System,Shounen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Pony Canyon,Shounen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Kodansha,Shounen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Techno Sound,Shounen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Pony Canyon Enterprise,Shounen
Mob Psycho 100,129,33,8.49,1168553,1904577,44214,TV,12,Finished Airing,Summer,2016,Warner Bros. Japan,
Mob Psycho 100,129,33,8.49,1168553,1904577,44214,TV,12,Finished Airing,Summer,2016,KlockWorx,
Mob Psycho 100,129,33,8.49,1168553,1904577,44214,TV,12,Finished Airing,Summer,2016,BS Fuji,
Mob Psycho 100,129,33,8.49,1168553,1904577,44214,TV,12,Finished Airing,Summer,2016,Hakuhodo DY Music & Pictures,
Mob Psycho 100,129,33,8.49,1168553,1904577,44214,TV,12,Finished Airing,Summer,2016,Shogakukan,
Aria the Origination,130,1623,8.49,30301,121595,4002,TV,13,Finished Airing,Winter,2008,Production I.G,Shounen
Aria the Origination,130,1623,8.49,30301,121595,4002,TV,13,Finished Airing,Winter,2008,TV Tokyo,Shounen
Aria the Origination,130,1623,8.49,30301,121595,4002,TV,13,Finished Airing,Winter,2008,Media Factory,Shounen
Aria the Origination,130,1623,8.49,30301,121595,4002,TV,13,Finished Airing,Winter,2008,Shochiku,Shounen
Aria the Origination,130,1623,8.49,30301,121595,4002,TV,13,Finished Airing,Winter,2008,Mag Garden,Shounen
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Aniplex,Shoujo
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Dentsu,Shoujo
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Movic,Shoujo
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Fuji TV,Shoujo
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Shogakukan,Shoujo
Jujutsu Kaisen 0 Movie,132,285,8.49,323171,643546,8354,Movie,1,Finished Airing,,2021,Mainichi Broadcasting System,Shounen
Jujutsu Kaisen 0 Movie,132,285,8.49,323171,643546,8354,Movie,1,Finished Airing,,2021,TOHO animation,Shounen
Jujutsu Kaisen 0 Movie,132,285,8.49,323171,643546,8354,Movie,1,Finished Airing,,2021,Shueisha,Shounen
Jujutsu Kaisen 0 Movie,132,285,8.49,323171,643546,8354,Movie,1,Finished Airing,,2021,Sumzap,Shounen
Jujutsu Kaisen 0 Movie,132,285,8.49,323171,643546,8354,Movie,1,Finished Airing,,2021,Studio Easter,Shounen
Rainbow: Nisha Rokubou no Shichinin,133,550,8.48,149802,375206,8177,TV,26,Finished Airing,Spring,2010,VAP,Seinen
Rainbow: Nisha Rokubou no Shichinin,133,550,8.48,149802,375206,8177,TV,26,Finished Airing,Spring,2010,Nippon Television Network,Seinen
Yuru Camp△ Movie,134,2554,8.48,12884,60742,304,Movie,1,Finished Airing,,2022,DeNA,
Chihayafuru 3,135,1547,8.47,56427,129005,1413,TV,24,Finished Airing,Fall,2019,Kodansha,Josei
Chihayafuru 3,135,1547,8.47,56427,129005,1413,TV,24,Finished Airing,Fall,2019,Nippon Television Network,Josei
Chihayafuru 3,135,1547,8.47,56427,129005,1413,TV,24,Finished Airing,Fall,2019,TC Entertainment,Josei
Chihayafuru 3,135,1547,8.47,56427,129005,1413,TV,24,Finished Airing,Fall,2019,Nippon Television Music,Josei
Chihayafuru 3,135,1547,8.47,56427,129005,1413,TV,24,Finished Airing,Fall,2019,FBC,Josei
Fruits Basket: Prelude,136,2104,8.47,25216,83879,705,Movie,1,Finished Airing,,2022,TV Tokyo,Shoujo
Fruits Basket: Prelude,136,2104,8.47,25216,83879,705,Movie,1,Finished Airing,,2022,TV Osaka,Shoujo
Fruits Basket: Prelude,136,2104,8.47,25216,83879,705,Movie,1,Finished Airing,,2022,Funimation,Shoujo
Fruits Basket: Prelude,136,2104,8.47,25216,83879,705,Movie,1,Finished Airing,,2022,Nihon Ad Systems,Shoujo
Fruits Basket: Prelude,136,2104,8.47,25216,83879,705,Movie,1,Finished Airing,,2022,Hakusensha,Shoujo
Fruits Basket: Prelude,136,2104,8.47,25216,83879,705,Movie,1,Finished Airing,,2022,Avex Pictures,Shoujo
Fruits Basket: Prelude,136,2104,8.47,25216,83879,705,Movie,1,Finished Airing,,2022,8PAN,Shoujo
Gintama: The Semi-Final,137,2437,8.47,32272,65919,229,Special,2,Finished Airing,,2021,,Shounen
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Aniplex,
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Mainichi Broadcasting System,
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Movic,
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Nitroplus,
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Houbunsha,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Nippon Columbia,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Toranoana,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,MAGES.,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,81 Produce,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Sammy,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Kadokawa Media House,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Kadokawa,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Sony Music Solutions,
Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,Lantis,Shounen
Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,Kadokawa Shoten,Shounen
Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,Movic,Shounen
Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,Rakuonsha,Shounen
Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,Kadokawa Pictures Japan,Shounen
Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,KlockWorx,Shounen
Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,Animation Do,Shounen
Mo Dao Zu Shi,141,1023,8.45,70738,211583,6169,ONA,15,Finished Airing,,2018,Tencent Penguin Pictures,
Owarimonogatari,142,441,8.45,222620,454639,2779,TV,12,Finished Airing,Fall,2015,Aniplex,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,AT-X,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,Memory-Tech,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,Hakuhodo DY Music & Pictures,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,Kadokawa Media House,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,Kadokawa,
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,144,346,8.45,336376,561855,2502,Movie,1,Finished Airing,,2013,Frontier Works,
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,144,346,8.45,336376,561855,2502,Movie,1,Finished Airing,,2013,Media Factory,
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,144,346,8.45,336376,561855,2502,Movie,1,Finished Airing,,2013,Movic,
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,144,346,8.45,336376,561855,2502,Movie,1,Finished Airing,,2013,AT-X,
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,144,346,8.45,336376,561855,2502,Movie,1,Finished Airing,,2013,Kadokawa Pictures Japan,
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,144,346,8.45,336376,561855,2502,Movie,1,Finished Airing,,2013,MAGES.,
Yuu☆Yuu☆Hakusho,145,290,8.45,309444,640793,21254,TV,112,Finished Airing,Fall,1992,Yomiko Advertising,Shounen
Yuu☆Yuu☆Hakusho,145,290,8.45,309444,640793,21254,TV,112,Finished Airing,Fall,1992,Fuji TV,Shounen
Zoku Owarimonogatari,146,1031,8.45,98180,210264,935,Movie,6,Finished Airing,,2018,Aniplex,
Zoku Owarimonogatari,146,1031,8.45,98180,210264,935,Movie,6,Finished Airing,,2018,Kodansha,
Golden Kamuy 3rd Season,147,1406,8.45,70698,147372,1380,TV,12,Finished Airing,Fall,2020,Magic Capsule,Seinen
Golden Kamuy 3rd Season,147,1406,8.45,70698,147372,1380,TV,12,Finished Airing,Fall,2020,NBCUniversal Entertainment Japan,Seinen
Golden Kamuy 3rd Season,147,1406,8.45,70698,147372,1380,TV,12,Finished Airing,Fall,2020,Twin Engine,Seinen
Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,Shogakukan-Shueisha Productions,Shounen
Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,Magic Capsule,Shounen
Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,Asmik Ace,Shounen
Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,TOHO animation,Shounen
Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,Shogakukan,Shounen
Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,Toho Music,Shounen
Haikyuu!!,149,36,8.44,1137927,1827142,69919,TV,25,Finished Airing,Spring,2014,Dentsu,Shounen
Haikyuu!!,149,36,8.44,1137927,1827142,69919,TV,25,Finished Airing,Spring,2014,Mainichi Broadcasting System,Shounen
Haikyuu!!,149,36,8.44,1137927,1827142,69919,TV,25,Finished Airing,Spring,2014,Movic,Shounen
Haikyuu!!,149,36,8.44,1137927,1827142,69919,TV,25,Finished Airing,Spring,2014,TOHO animation,Shounen
Haikyuu!!,149,36,8.44,1137927,1827142,69919,TV,25,Finished Airing,Spring,2014,Shueisha,Shounen
Haikyuu!!,149,36,8.44,1137927,1827142,69919,TV,25,Finished Airing,Spring,2014,Spacey Music Entertainment,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,Yomiko Advertising,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,Warner Bros. Japan,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,Kamikaze Douga,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,KlockWorx,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,Shueisha,Shounen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Aniplex,Seinen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Kodansha,Seinen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Delfi Sound,Seinen
Saenai Heroine no Sodatekata Fine,152,1275,8.44,72954,167586,2343,Movie,1,Finished Airing,,2019,Aniplex,
Tian Guan Ci Fu Special,153,3328,8.44,18907,37266,378,ONA,1,Finished Airing,,2021,bilibili,
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,WOWOW,Shounen
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,Movic,Shounen
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,KlockWorx,Shounen
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,Memory-Tech,Shounen
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,King Records,Shounen
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,Shueisha,Shounen
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,Pony Canyon Enterprise,Shounen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Bandai Visual,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Dentsu,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Victor Entertainment,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Animax,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Kodansha,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Trilogy Future Studio,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Tokuma Shoten,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Nippon Television Network,Seinen
Mo Dao Zu Shi: Xian Yun Pian,156,1952,8.43,43177,94902,1133,ONA,8,Finished Airing,,2019,Tencent Penguin Pictures,
Mononoke,157,723,8.43,84089,298854,7503,TV,12,Finished Airing,Summer,2007,Dentsu,
Mononoke,157,723,8.43,84089,298854,7503,TV,12,Finished Airing,Summer,2007,SKY Perfect Well Think,
Mononoke,157,723,8.43,84089,298854,7503,TV,12,Finished Airing,Summer,2007,Fuji TV,
Mononoke,157,723,8.43,84089,298854,7503,TV,12,Finished Airing,Summer,2007,Asmik Ace,
